MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
4.732194647178273,32,7.788549111980767,1.4599969625957272,4760,1.5606568322038545,38.652151395441884,-116.29345094514653,3.9035248071780093
3.8964289653831474,36,1.865054363342865,1.604112859506183,1131,3.3558608365093514,38.855625491450446,-117.60191604802853,2.358308696415782
2.801293719842545,26,9.36030818392527,0.6505979279386724,2202,1.8224317551104963,35.05498872104753,-122.4830918782035,3.5150943694212615
5.0100355762792645,24,6.966713397339685,0.5370272399123399,946,1.6763437820831777,35.12326574889613,-114.52942057372451,3.9657937573261806
6.875360329874223,42,3.6944672773787133,1.854934650066046,2255,4.053881487751884,41.554354368705305,-116.70097687621272,3.0788275616314524
4.820312643614911,15,3.871260083518898,1.2330501829347622,752,4.704973748078194,32.723757431884664,-114.62573803770032,2.3049348893416512
4.560611505934501,34,9.985487210241498,0.37905235533493353,578,1.8908461287731124,34.7067488029464,-117.7342553525781,3.7398878144962735
3.624357800689224,28,4.401490674452174,1.1188600123723853,208,5.714752175528386,36.90436443024139,-114.076194300549,1.5695844770669471
3.7478957013591883,36,3.9763285539870545,0.8269551630977314,2329,3.6433069481168108,35.08616697432708,-122.51386822003673,1.7658540954874304
2.610386552828219,44,4.393457443268078,1.1500192346370752,2240,4.507732761126515,37.99457418891462,-120.22332233874312,2.2060390350748764
4.617332276853844,42,5.088487107386267,0.5578023956158954,282,1.8572753622322349,32.26676120435428,-123.17295308640512,3.5599082755335374
3.8642129522330855,5,4.247624775924884,0.7163837044514256,4483,3.0010934636685525,32.12478685342759,-117.2618406406513,1.8099431418594913
5.2879049567742795,24,6.329419865900558,-0.04985011874759282,2761,3.197382633762205,41.624868833828344,-120.16799899210044,3.7204425651765964
2.963005602625576,46,5.456590588326871,1.4233318939616233,1965,2.470405389231941,37.03917105597165,-120.79911329308266,2.256977142855235
5.364332137645224,44,5.897038073569113,0.8873227665593781,906,2.67847191736527,36.52441060482538,-120.80357855808279,3.7595029197139684
3.6900433633860787,40,6.058868382080178,0.42821404565734567,1213,4.38065803727753,37.70095492824453,-119.48708093099823,2.22667873381637
3.388882881073953,7,2.55521217677586,0.5085504516778714,4438,2.170484042633727,38.55831408021803,-123.31783682324817,1.8059621710889753
3.5168942223437454,10,4.335736329679342,0.8841104254330878,1260,4.962797300518185,36.32419526862165,-123.93636454046553,2.1487278774961993
3.3910163124296013,21,3.537927286360491,0.6925544003653017,1632,3.5462359083581294,41.31273593580889,-118.64179181791111,0.9612027039566408
1.9116647023529172,43,5.647215409012412,2.3380840770445674,1027,2.5698689737326745,40.60157123131992,-117.62484207487458,2.66195072315507
4.639321998148985,28,2.266159353491403,1.577426681974314,590,4.499546812681703,37.54703126349609,-122.80145549182406,1.8262200508317492
4.774303952667617,49,5.2154360488677005,0.5564272544429063,4186,3.2576372973616197,32.03426720198723,-114.08017507181033,2.3356085518779968
5.2785694008762665,35,5.290749978775933,0.4361389698785315,1550,3.5156009709230416,33.31985392199392,-116.86824832289926,2.7405022236754246
4.705276019344276,17,5.287251582487909,0.43381335966926116,3151,1.8186662529182611,39.17509954805943,-117.65768005046853,3.0248808294098026
4.655977380829817,10,3.7861021758850386,1.0766870160278534,4808,5.019253047952821,37.851700959093804,-121.92124164485523,1.5948714562318245
2.3214979642485583,10,4.845105623084919,0.9094843506254836,845,3.369634006339404,38.16383362835329,-115.17628621871862,1.6417748998383206
4.183109867504804,7,5.591296656773757,0.4636991118650453,2217,3.5844653512033515,35.3442131392187,-118.75678367667822,2.191171096699202
2.866775911773234,37,4.579615588246664,1.5957359137600509,3443,3.686548331520826,34.33986601223562,-115.54503185227286,2.8138550782930523
3.720914289009371,43,5.7582280502372285,1.5963129416637916,2168,3.2337566349764217,41.085548909798874,-119.87850728988563,2.1130329144359354
5.396619899180363,47,6.822784112580924,0.46369526545943995,2060,3.207354481807492,33.807719413675116,-120.26896005894682,3.6701806543841977
4.032219443070501,11,4.781824141430175,1.7840233958500706,1524,2.6304583877454886,32.00261939072888,-120.61267601027939,3.0301869422175867
1.3863392284132687,21,7.7036029194553315,1.3731753227110928,1353,2.4017096279316847,41.71567923265696,-121.2460915237421,2.4567467969274617
2.998422369805642,41,9.340349504118468,1.5806714223057932,3130,0.7337521877868896,37.615185580877295,-123.95900953548814,3.6626949554402053
3.4324889936177434,7,3.6566762730098072,1.591329959792284,4797,3.9679565228043012,34.064686819819286,-114.31278153184088,1.3366145004933285
3.7743419713127566,5,6.378943203205504,1.4317320503161148,450,3.557877983495586,37.08932741551568,-122.08306752353523,3.159267645473932
4.938023805303103,14,7.465277712504005,0.8192822698697166,701,3.003533590477896,35.84318357252517,-120.99724721423321,3.446076616557326
4.836784125930435,13,3.574299794881074,0.6368067352332523,3178,1.6930999270765028,37.70923181131354,-122.00547266619346,3.488153206846082
4.812148475320061,26,8.209354748859191,1.0164742488280536,2811,4.343603939207036,33.32281336164733,-121.06093325252561,2.9707056807914856
4.232306973137334,33,8.17273774270895,1.3372732117294976,1573,2.943542086844395,37.1716378603592,-122.49462036050436,3.061303071450581
3.704892326831384,43,8.30330865845705,-0.15574058922344114,2242,1.8037611824932942,40.30967965757597,-123.17735038726802,3.2594053794262026
3.638323995518336,33,8.272928228384297,0.1009974107805508,2407,3.9756927682363097,41.618016880454235,-118.48576662230339,2.2668839052638425
4.4321150746386575,47,5.961052894402849,0.5304324009786563,286,3.9308591543938145,34.34714267689951,-114.96300531496044,2.8231178639611727
4.933958547534789,12,6.474152192498043,1.5823417082937996,622,2.462185960153447,34.40152943912579,-118.38317888869443,3.350204789381715
5.552633856710573,3,5.324423956096254,0.5062989000664213,1799,4.553145386251229,35.548932410333144,-119.5507551432126,3.4730067636323034
4.093623407459365,42,2.5069355897821946,0.9184870530804464,1826,3.3956622529264022,36.680695859432355,-117.54054993626163,2.0211823182831274
4.294825830423878,14,8.939573040508508,0.9970598573139143,4082,3.5210187432378937,37.96706181282556,-114.21450978838666,3.7533371975465672
5.485430768265806,23,6.630746861777626,0.8956480539082734,210,1.781371556827376,37.08969177773939,-119.91449484081483,3.5206516414080826
2.9131148468380093,9,6.99522284482746,2.0413271146307825,3538,3.1265020892025746,34.17594937369924,-119.64051331510538,2.64899348514745
4.821162813043667,45,6.227629754256686,0.8580231415872471,2502,5.262667339159723,38.62451432665539,-115.0967152004549,3.0246557417306104
3.2120507980792303,3,-0.8016263087719873,0.9209269921918345,3059,1.0915307782690915,36.60245695220819,-120.36954120428342,-0.569231399083448
5.593811652070039,21,10.253483431444412,0.9162223474021814,1777,4.779260841218622,38.43150804218271,-123.73199766504726,4.953523438850134
5.405904362724842,17,7.277740861269601,1.2416612577633663,614,1.6163594686908374,36.19939240046971,-118.21695421434178,3.2938169241967663
5.644756567458823,37,3.634856316408603,0.40702385973113986,1002,2.3558856962646804,34.860654937126164,-119.79498483581631,3.1198655172917555
5.541598707066942,31,6.753216609103353,1.5692594439666094,4019,3.6618412353077154,33.15077683558094,-123.02920022315811,3.938682287412825
4.84060763750304,33,4.290166706604557,0.546105205108671,3861,6.553262107375368,40.044620742718074,-118.34205642811611,1.8353914612759212
2.9769056015545274,2,6.107781859612172,0.4638807038591073,690,4.595201967006132,33.90585408292091,-118.85293864546796,1.5078284692344168
4.494772301935947,40,5.45092697916684,0.5735542890319492,1979,2.2561209490874554,32.272141273454075,-118.04531109376121,3.0756933134328373
4.895732597893911,49,3.358776432650254,1.2451939756013528,1656,1.6689342892682006,33.882845303121044,-116.25856505685016,2.211695527946187
4.477352013638542,21,2.405012584051203,1.229567326580298,4747,3.6927950232044733,32.51415325631925,-115.96679224390071,1.861112829930602
3.885469477222045,16,4.564924733107704,1.7211115996708886,4596,4.379506129138662,41.7636021761339,-114.14992837820847,2.3743268533157447
4.156897432396302,36,0.14681004381450968,1.7163016396782345,597,5.216542097234386,38.70943563275808,-121.8509284237399,0.19636616504947163
4.387596665834859,32,5.531015174990248,1.0283248947394392,1617,6.2449912584122425,38.06774774776778,-119.41041233707975,1.7355896628424543
2.9737734178359236,5,5.6697399108736235,1.5046285890023783,3029,3.412651925571892,38.11315561165726,-122.72966423029034,2.0510831063647714
4.679142901020796,12,4.443635563769934,0.5532105837001935,1007,3.4368587623787805,34.11241850350499,-121.02584879190223,1.8603907486442366
4.55491037164978,40,5.247914635290164,0.8024690474180022,1914,4.632094226219254,34.41346214402414,-117.01919565555598,2.4856872134801433
3.8682830740149234,14,4.458818523891527,0.8338107600599105,350,3.2616160631891855,39.877731128668806,-117.9167993221748,2.490429089879793
4.667894280736169,42,5.313207661969924,-0.2021718051040391,2441,1.6775903112490052,37.35488674574219,-118.35032416721765,3.4399155780402566
5.163639727680767,4,5.5035130223118855,0.5510856278060601,3827,2.6276152114257307,39.07570219833925,-117.43278588039462,3.4134997358304604
2.9833327758841826,1,3.167704018247992,1.1316097753356025,4751,2.4507396720806627,37.45074415850374,-123.61843618198613,1.1548061637174942
5.470668328590696,16,5.872501158044531,1.5697619107087835,3384,4.48979494766208,34.44918461145373,-116.23788228037628,3.1524851899402098
5.016321125060208,32,4.646935621571791,0.8628034374028795,2489,1.8188719438267693,38.47168803593108,-118.14131159954523,2.8013731595878726
5.006110391642197,25,2.2165808864396963,0.11497268322767551,1106,3.028866755739429,35.62429997913139,-121.32197020578553,1.575921730243712
4.997332447366507,18,2.3921500689601642,0.2084448662699353,1551,1.6940816042426154,35.71058868173835,-123.02272585967283,2.4521694032712054
4.714421982539725,40,4.451624619520513,2.1603069112022633,1668,3.880895158992487,35.3462226323664,-120.87420043536372,2.092825432303744
4.0006495934932795,7,8.682184266649168,1.375255943082998,2258,0.9903957391871256,34.556446881972086,-115.45883303044272,4.505553098618822
3.2667050772891213,14,3.361048448281253,1.2978263136270172,4849,6.291618937335864,40.048462488908385,-116.2672262251671,0.7681992200953316
4.512437307427697,37,9.329806370383821,0.3497369866710133,3778,2.7407005129779263,34.177269487460606,-116.57811668175206,3.917765791130164
4.132907566254923,4,6.610622385152552,1.2615394000109714,3993,4.916071345020164,36.279337485944055,-120.97134400722567,2.466892033931255
3.306347527933182,21,3.688977377250099,1.5279568422112164,1749,2.5241043250984587,35.724753372558226,-120.19063300514112,2.1627830513901
5.7596289894745,10,9.192342572916772,-0.15705614477541663,1813,0.617961306721627,40.777974489886326,-121.22688302131054,4.960635064950338
4.840528586373371,25,7.762317979008664,1.8774473149373339,1931,4.165607376592352,41.3376103533365,-118.32688597134711,3.244569277318884
3.68910983761467,21,7.505782049915445,1.5370967710510124,2529,3.0695840004750248,41.724675528244774,-114.44538139835224,3.8875788255315595
2.425573999485797,49,6.675154963832401,1.059804372351823,3130,-0.5705850640920214,33.76946017300252,-122.5657922400203,2.8707832294589966
3.1619279409615157,46,5.697300150729913,1.0397813172036012,409,3.074194340259653,35.421882793955206,-122.70579465867542,2.252587479247551
4.4885919980564895,15,5.655087928606918,0.5059752757776759,2350,4.333433225565612,36.785322411319314,-117.08035495894617,2.444417202967851
3.7422716314655466,9,6.706591749237482,0.9322628919315693,3201,3.7645251668497157,38.096157445807656,-116.32169563801469,2.212381426957027
2.6825236639971815,7,5.024726641381383,0.668967584191452,4492,3.158772702248633,41.90829567829192,-120.32061753465797,1.5662264435301163
4.26689120336762,19,0.7900558054831137,1.1467967158393142,1467,2.9251088147974893,36.653541624053865,-122.34934242389357,1.370186624643123
3.8412581309512563,33,3.4729012674160504,0.1640845830837655,588,2.981384461126564,33.68060947049368,-116.22953343416116,2.2385785584008326
3.5973803930740917,36,5.6606340501154175,1.433781932692228,628,1.7267414206215124,37.498161807237125,-116.26252736192335,2.8850758568979726
2.755091249957191,9,5.56175056083828,0.7892196659524668,289,2.10058312594691,39.49863948907501,-121.55226027890691,2.7105088947406037
4.334665121170509,17,4.594928073110943,1.4412374800514975,2572,5.912150688752634,33.35269086670452,-119.59212023960909,2.6985183100578123
2.9274520459622235,33,6.745035242937245,0.9664936893257181,3231,1.1893259342176048,33.543443734435286,-120.22934751982913,2.066358522157298
3.7873489676131378,7,5.624383053793331,0.7407159714942779,4931,3.0750627976983846,39.20022459666325,-118.32273666396037,2.770250158481604
5.160566909875252,42,3.609162638411851,0.5661115149960018,1157,5.454838322261021,33.504349956793725,-123.97922132509731,1.5047404677588236
5.24447986727617,18,2.935701211716082,0.32503317568961787,3357,4.3605433456370815,41.9670048109601,-120.56736674836998,1.9204222504753814
3.8719178533547796,24,6.327720420438127,1.49988158389428,2443,6.303971716239756,36.853277512658366,-123.73292333036215,2.320554860116391
0.9205451374322662,33,4.147828485190942,0.8874627800899578,889,3.2299796356801416,40.085976285035606,-115.83738174937487,0.3977925210157298
4.755223253183753,5,6.6231278976919485,0.03711470752694168,3529,1.5686021207891625,35.28119913865426,-121.44701368409177,3.9254626771397074
3.0710662241922977,47,7.569452632205001,0.11768643785776456,2303,1.7757563358936412,40.04585781256889,-121.66756945123045,4.286986422240036
2.6066275637827783,34,5.483082159034797,0.5822550450356834,2548,2.374537677621681,33.98120933015315,-114.95094717929015,2.5424912530424235
4.739926208128138,33,7.864658178996985,1.1625819604020735,4414,2.856705665116014,38.67806619791692,-115.02594728518565,2.883677877683358
2.1502148643371366,17,6.817475783515544,1.6725726479389826,3337,2.4859847050012736,36.36055042288765,-117.26995224595456,2.4487799310712366
4.712471047979617,36,5.676057836611373,0.9097832624053552,364,1.6271824497875638,34.791916611999305,-123.14644072063233,2.6625740339586295
4.905080645700996,8,5.473450249038999,1.3697486229963378,1141,4.119608010076988,40.965687390528444,-120.1267771495854,2.4257926615475065
4.502651727811902,2,6.6209525288979165,0.8834631809386327,4738,4.862515544023768,41.91509594745243,-122.35153591656047,2.559660706289024
4.209559056379512,32,0.20132864809811934,1.1832615723412232,2672,4.900776361038577,38.61150623603539,-115.89544095723774,1.2309998951182104
3.8878234131507634,20,7.854894758263924,1.2460232443636827,4552,4.27675466794888,40.39821336290231,-121.37429092448018,3.065375305552658
3.5161917226935184,39,3.131081277468084,0.7915581756403691,4438,3.9754642783662386,34.345777422298674,-121.45287972702738,2.0615841257407777
2.9180235559666294,7,2.936576972444996,1.2279551378398543,3411,4.14880126434464,39.344091044740644,-117.94321507445902,0.9430389803343975
6.368574331091249,6,5.583255766523565,0.5694977571398154,3756,2.5339924765083155,39.56365475282227,-115.82959462765855,4.175274304856377
3.55539057617383,7,6.146329947981168,1.1505797221401082,3476,4.325973093308306,39.98670559975709,-117.85331787435132,2.5394024503075494
3.0765394057428623,15,4.979925065572572,0.6980558142659538,4010,6.473409545146446,33.22002656655954,-121.16971100886849,1.1749842776891903
3.9067501277222707,23,5.560933013103473,0.44167403685327267,3354,3.043357778067858,37.66248729979083,-117.81654146501909,1.6764513901304188
4.577580186222843,3,4.488934517165773,2.15688981897927,1264,4.173207521099605,40.61995562247918,-121.35397744704818,2.468642505838683
5.020771194757522,44,2.9289412481275607,0.6453265695014906,3436,6.164503055837409,35.409886702829795,-118.56921905626164,1.6324858804567084
3.7719804526106415,49,4.599204057617407,1.1833865990521875,1707,2.8259016894905593,38.94357626785109,-118.93559083180324,2.368296140841291
3.8097119261874925,47,4.731675020413273,1.2919545758769018,260,2.6979214075172218,35.85025665833336,-122.6124839481914,2.0261669778036433
3.1988406293374516,26,6.055800378251387,0.8304350707869598,4409,1.2824420484755754,34.9174213030621,-117.4807095071974,2.0773257161155874
3.743900087275925,38,4.941890438251187,0.678884845524546,3626,1.0122547561812398,33.74102622831686,-114.3996193251794,2.39217186795491
4.865293524982291,42,6.958382723752983,0.35639455681333343,3179,4.573778570169796,33.32788445840214,-114.80693433171305,3.2294196058226095
3.937865484285655,29,5.818087568352074,1.136564340451088,3781,5.1958770048935445,37.586526147904365,-115.08925993438673,1.6164051482405652
3.6329097515168662,49,0.14891185341167645,1.8041918047581695,4996,3.061181078712687,40.91346528801775,-123.07448643296746,1.1004226514102629
4.170995949633822,8,7.889066080749487,1.4812789875488956,1087,2.2467461147091154,35.76385742996154,-123.02568013181401,3.6204760489721233
3.2183178532132466,27,7.529047118752115,0.6587963218052583,596,4.0725818783876395,37.72182894224632,-119.64818068005293,3.105797660361454
1.8427942985393226,11,0.3400319619000687,0.0861033756522066,4855,0.11674087104108999,41.427053934890154,-116.69318187970688,1.755084551248672
3.5134137505847,46,2.1231261971909037,1.1082039349636807,932,1.441117089349061,37.470171764059,-123.93097938255048,1.423728129623033
1.011173588122622,7,6.083743558852521,1.4039439367613094,575,1.684842361779696,40.14262268452228,-116.4680525736656,1.1268866612210586
3.73555094675059,37,4.482057075220911,1.4382043584975728,3152,4.2582782456096435,34.857398635803804,-118.1776914288993,1.7378301050003968
4.411545116504897,42,4.901012974191768,0.07176966267924068,3090,0.5882317300471192,32.24286449125893,-114.32156934202341,3.413580540464074
4.987556058556475,47,4.305374476306326,0.8201417785236772,335,-1.1639773201121493,38.71747402028285,-119.96150623978448,3.9344637389137045
4.52988999443597,40,11.705202923413049,1.2659809045309844,2365,4.097469250602781,32.4159996031879,-123.02677225182912,4.460050680350458
4.036283730189591,3,5.659928117432665,0.7362998610618661,591,3.2208620989718746,36.459488648199475,-117.17195739708707,2.6093003969923014
2.9743328586760946,3,4.7179480371234925,0.39978433567305405,3657,4.920079984822267,34.03636178059544,-114.93228380013579,1.612973208113421
2.9011877865627875,22,5.646146466961369,0.8292539621364325,293,6.458184080231573,37.97993454086005,-120.93148280639438,1.810597067589362
3.789993908503976,21,6.766844766522285,1.1101777391166325,2436,2.071468257330429,41.83586726236163,-115.60409037543776,2.6720122910844735
3.1349715492965764,1,6.645599179054142,0.7498100428783572,3865,3.3504507943834825,33.19004027012892,-123.39442312845614,3.018415026611076
3.0378314773419994,4,2.6916387330968097,0.2668655681375943,2939,0.22041124238218535,34.89034363487025,-122.35195891647491,2.094206567928734
4.044652846166165,11,3.204441589097826,1.5644299467161393,3958,3.620676121322531,33.94963515686283,-122.76014223887891,2.348511603172566
3.1482834925934124,3,5.1288395709553285,0.7805825075764186,280,5.28672325288032,33.207252033035026,-122.14507271294327,1.578374985947085
2.1832067097635086,38,3.1262307856190428,0.8053885850277251,484,4.389145216223447,32.01022972796463,-118.77665204738213,0.9171359517217859
3.7816615299936807,21,2.554205498530637,0.9982120551723067,3054,3.612576415306248,38.659586646801486,-118.6273650074119,1.5612646130449885
3.0503417193545603,27,4.541278770452393,0.6820869810608661,4987,4.814427127885668,36.30609488623355,-114.32025519127016,1.9453070760295283
4.517564292492847,12,6.4598533660506625,1.495039770488361,2650,3.1639617202438637,40.497424712071144,-118.5791426391475,2.0566071847424254
5.293981487338618,42,6.016099984984467,0.916871371574967,4966,0.6923181570360306,37.51070451719259,-114.45081622045807,4.475531964881968
4.760000946056519,10,1.6855967738314241,0.40306971797213165,3582,3.7092213901585134,39.95893236186444,-116.95218575978161,1.963449100371112
4.436446959084054,7,7.361381409906544,0.5311948315523911,205,3.623809829468256,38.64301994067823,-118.47057664927418,2.9352987277770493
5.365633637867544,38,4.27435640255362,0.641734803745053,402,2.2949114002881674,36.4256652544073,-119.39009975590012,3.4972889957858397
3.0191809004467767,42,4.286135968240453,1.5738668311527895,4218,1.789587140688455,35.11980572265875,-123.52801585410243,0.6991891802747792
3.42348009494344,20,6.417972943895534,-0.3636182211772241,1462,-1.4173142638548146,35.900358171578844,-119.40776282025843,4.4594837660929905
4.185509942798371,3,2.5581629042925726,0.48229298563805034,679,4.141428260562212,32.898374813136854,-121.08869226395444,2.3999568452862152
3.6043267034280033,1,3.908624978516488,1.021436444539953,3903,1.360948290295218,38.12077600666426,-121.36697718404076,1.7037912639319508
4.145177365452223,10,5.382431731015381,1.0504271335289925,4162,0.5753681651968794,35.243113109195775,-122.20613910893826,4.06554698818538
3.621891968866894,6,6.660676329741557,0.6812356437957927,3100,1.5763636851268563,32.18703011693274,-120.56729976821681,2.9612033153256023
3.7377577569512828,23,4.057634642800708,1.2473677539681254,2935,3.1531873818234497,32.70651322740481,-121.02898305582988,2.6128411366242412
3.5726759129590167,34,6.471351077769137,1.0829035515865628,2454,2.385591857433889,32.725831484756306,-114.57991924451619,3.649963416859263
4.744011912645577,36,6.398651760907609,0.5748020856260323,2559,2.6106249577554164,32.302866614524966,-122.29543682989633,3.978908967351481
3.8138442642630075,46,1.541002129164938,1.7176414128620872,1428,4.202578274287334,37.58300038397484,-116.44680957260584,1.3545224186961378
2.689553198538369,14,3.561000373949141,0.7677693616978655,1240,0.8406902562852743,34.65745546393036,-114.45613495586802,2.325562105306118
3.8781808452203075,34,6.87356268291348,1.669053655138416,1032,1.0597502547378184,39.76841455781894,-118.99835326212862,4.102589928056398
3.3911568064404287,7,4.793696599697128,0.6662664902603599,2428,4.925030939258906,36.04972078452677,-122.68662749191087,1.4308503541682442
5.443892365039498,44,4.040162256270978,1.3886427238491603,1075,4.726527517560507,33.64543609382541,-120.83042383813157,1.88486559116029
